make,mileage,model,price,vin,Year,Transmission,mpg,Displacement
Dodge,64199,Charger,14400,2C3CDXBG9EH255029,2014,Automatic 5-spd,15.0,5.7
Dodge,64199,Charger,14400,2C3CDXBG9EH255029,2014,Automatic 8-spd,19.0,3.6
Dodge,64199,Charger,14400,2C3CDXBG9EH255029,2014,Automatic 8-spd,19.0,3.6
Ford,33471,Edge,18199,2FMTK4J95FBB68408,2015,,,
Nissan,50080,Rogue,16700,KNMAT2MV4HP584421,2017,,,
Nissan,36983,JUKE,16400,JN8AF5MR7HT704400,2017,,,
Nissan,23203,Armada,28899,JN8AY2ND4J9050387,2018,,,
Nissan,8400,Frontier,18300,1N6BD0CT1HN720440,2017,,,
Ford,7018,F-150,23980,1FTMF1C80GKF95728,2016,,,
Hyundai,36765,Elantra,11999,KMHDH4AH6FU322869,2015,Automatic (S6),24.0,2.0
Hyundai,36765,Elantra,11999,KMHDH4AH6FU322869,2015,Manual 6-spd,24.0,2.0
Hyundai,36765,Elantra,11999,KMHDH4AH6FU322869,2015,Automatic (S6),27.0,1.8
Hyundai,36765,Elantra,11999,KMHDH4AH6FU322869,2015,Manual 6-spd,27.0,1.8
Scion,18475,FR-S,20000,JF1ZNAA17G9708621,2016,Automatic (S6),24.0,2.0
Scion,18475,FR-S,20000,JF1ZNAA17G9708621,2016,Manual 6-spd,21.0,2.0
Chevrolet,4412,Trax,15580,3GNCJLSB0GL277603,2016,Automatic (S6),26.0,1.4
Ford,34388,Fusion,14500,3FA6P0H74HR203949,2017,,,
Jeep,37977,Wrangler Unlimited,32800,1C4BJWFG9DL520375,2013,,,
Acura,72652,MDX,27800,5FRYD4H98GB037616,2016,,,
Volkswagen,18960,Jetta,15700,3VWB17AJ0GM272607,2016,Automatic (S6),25.0,1.8
Volkswagen,18960,Jetta,15700,3VWB17AJ0GM272607,2016,Automatic (AM-S6),24.0,2.0
Volkswagen,18960,Jetta,15700,3VWB17AJ0GM272607,2016,Manual 6-spd,23.0,2.0
Volkswagen,18960,Jetta,15700,3VWB17AJ0GM272607,2016,Manual 5-spd,25.0,1.8
Volkswagen,18960,Jetta,15700,3VWB17AJ0GM272607,2016,Automatic (S6),28.0,1.4
Volkswagen,18960,Jetta,15700,3VWB17AJ0GM272607,2016,Manual 5-spd,28.0,1.4
Hyundai,24037,Tucson,17600,KM8J33A48HU265361,2017,,,
Nissan,26571,Rogue,21400,5N1AT2MT1HC863102,2017,,,
Nissan,19814,Maxima,24430,1N4AA6AP9HC364367,2017,Automatic (AV-S7),21.0,3.5
Dodge,46512,Grand Caravan,15500,2C4RDGCG2HR595884,2017,Automatic 6-spd,17.0,3.6
Dodge,46512,Grand Caravan,15500,2C4RDGCG2HR595884,2017,Automatic 6-spd,17.0,3.6
Chevrolet,20725,Equinox,16800,2GNALBEK9H1551908,2017,,,
Volkswagen,38061,Jetta,13000,3VWPL7AJ2DM682353,2013,Automatic (AM-S6),24.0,2.0
Volkswagen,38061,Jetta,13000,3VWPL7AJ2DM682353,2013,Manual 6-spd,22.0,2.0
Volkswagen,38061,Jetta,13000,3VWPL7AJ2DM682353,2013,Automatic (AM-S6),29.0,2.0
Volkswagen,38061,Jetta,13000,3VWPL7AJ2DM682353,2013,Manual 6-spd,29.0,2.0
Volkswagen,38061,Jetta,13000,3VWPL7AJ2DM682353,2013,Automatic (S6),23.0,2.0
Volkswagen,38061,Jetta,13000,3VWPL7AJ2DM682353,2013,Manual 5-spd,24.0,2.0
Volkswagen,38061,Jetta,13000,3VWPL7AJ2DM682353,2013,Automatic (S6),24.0,2.5
Volkswagen,38061,Jetta,13000,3VWPL7AJ2DM682353,2013,Manual 5-spd,23.0,2.5
Hyundai,12332,Elantra,14200,5NPDH4AE1GH748247,2016,Automatic (S6),28.0,1.8
Hyundai,12332,Elantra,14200,5NPDH4AE1GH748247,2016,Manual 6-spd,27.0,1.8
Hyundai,12332,Elantra,14200,5NPDH4AE1GH748247,2016,Automatic (S6),24.0,2.0
Hyundai,12332,Elantra,14200,5NPDH4AE1GH748247,2016,Manual 6-spd,24.0,2.0
Nissan,35453,Titan XD,32500,1N6BA1F42GN505702,2016,,,
Toyota,34649,Avalon,20700,4T1BK1EB6FU183517,2015,Automatic (S6),21.0,3.5
Chevrolet,44581,Equinox,12999,2GNFLEEK7F6354355,2015,,,
Toyota,19083,Corolla,14800,5YFBURHE2GP407285,2016,Automatic 4-spd,27.0,1.8
Toyota,19083,Corolla,14800,5YFBURHE2GP407285,2016,Automatic (AV-S7),28.0,1.8
Toyota,19083,Corolla,14800,5YFBURHE2GP407285,2016,Automatic (variable gear ratios),29.0,1.8
Toyota,19083,Corolla,14800,5YFBURHE2GP407285,2016,Manual 6-spd,28.0,1.8
Chrysler,29517,300,17899,2C3CCAGG7GH182884,2016,Automatic 8-spd,19.0,3.6
Chrysler,29517,300,17899,2C3CCAGG7GH182884,2016,Automatic 8-spd,19.0,3.6
Chrysler,29517,300,17899,2C3CCAGG7GH182884,2016,Automatic 8-spd,16.0,5.7
Jeep,38558,Grand Cherokee,30000,1C4RJFCGXFC919740,2015,,,
Kia,20314,Rio,13500,3KPA24AB1JE058844,2018,Automatic (S6),28.0,1.6
Kia,20314,Rio,13500,3KPA24AB1JE058844,2018,Manual 6-spd,29.0,1.6
Lexus,48480,NX 200t,25855,JTJYARBZ2F2011835,2015,Automatic (S6),22.0,2.0
Hyundai,24531,Veloster,13700,KMHTC6AD8GU251002,2016,Automatic (AM6),28.0,1.6
Hyundai,24531,Veloster,13700,KMHTC6AD8GU251002,2016,Manual 6-spd,27.0,1.6
Hyundai,24531,Veloster,13700,KMHTC6AD8GU251002,2016,Automatic (AM6),26.0,1.6
Hyundai,24531,Veloster,13700,KMHTC6AD8GU251002,2016,Manual 6-spd,25.0,1.6
Ford,74200,Explorer,20700,1FM5K8B85HGA63806,2017,,,
Hyundai,40241,Tucson,16200,KM8J33A48HU261004,2017,,,
Infiniti,43406,Q50,21700,JN1BV7AP2FM343556,2015,Automatic (S7),20.0,3.7
Land Rover,38427,Discovery Sport,27999,SALCR2BG9GH551928,2016,Automatic (S9),20.0,2.0
Nissan,33502,Pathfinder,22500,5N1AR2MM7FC714505,2015,,,
Honda,5304,Ridgeline,31999,5FPYK3F62JB015913,2018,,,
Buick,33267,Verano,14700,1G4PR5SK4G4120768,2016,Automatic (S6),21.0,2.0
Buick,33267,Verano,14700,1G4PR5SK4G4120768,2016,Manual 6-spd,20.0,2.0
Buick,33267,Verano,14700,1G4PR5SK4G4120768,2016,Automatic (S6),21.0,2.4
Ram,29898,Pickup 1500,23800,1C6RR6FG2GS263472,2016,,,
Kia,35124,Sportage,18400,KNDPCCACXG7825514,2016,,,
Toyota,31818,Camry,16100,4T1BF1FK6GU153924,2016,Automatic (S6),25.0,2.5
Toyota,31818,Camry,16100,4T1BF1FK6GU153924,2016,Automatic (S6),21.0,3.5
Nissan,40964,Altima,14200,1N4AL3AP8HC265158,2017,Automatic (variable gear ratios),27.0,2.5
Nissan,40964,Altima,14200,1N4AL3AP8HC265158,2017,Automatic (AV-S7),22.0,3.5
Chevrolet,63242,Equinox,12700,2GNFLDE51C6271956,2012,,,
Nissan,89167,Rogue,13600,5N1AT2MT4EC819476,2014,,,
Infiniti,12816,Q50,27400,JN1BV7ARXFM411877,2015,Automatic (S7),20.0,3.7
Nissan,12290,Rogue Hybrid,26280,5N1ET2MV6HC827862,2017,,,
Ford,38373,Fusion Energi,18600,3FA6P0PU4HR127978,2017,,,
Volkswagen,28034,Tiguan,17700,WVGAV7AX4GW044449,2016,Automatic (S6),21.0,2.0
Toyota,21820,Camry,17100,4T1BF1FK3HU451672,2017,Automatic (S6),21.0,3.5
Toyota,21820,Camry,17100,4T1BF1FK3HU451672,2017,Automatic (S6),24.0,2.5
Ford,10831,Focus,13000,1FADP3F29FL285592,2015,,,
Volkswagen,45212,Tiguan,14800,WVGAV7AX1HK030985,2017,Automatic (S6),20.0,2.0
Jeep,42127,Patriot,16500,1C4NJRFB7HD174281,2017,,,
Hyundai,39685,Veloster,12400,KMHTC6AD6HU311540,2017,Automatic (AM7),26.0,1.6
Hyundai,39685,Veloster,12400,KMHTC6AD6HU311540,2017,Manual 6-spd,25.0,1.6
Hyundai,39685,Veloster,12400,KMHTC6AD6HU311540,2017,Automatic (AM6),28.0,1.6
Hyundai,39685,Veloster,12400,KMHTC6AD6HU311540,2017,Manual 6-spd,27.0,1.6
Volkswagen,36084,CC,13999,WVWBP7AN5FE815328,2015,Automatic (AM-S6),22.0,2.0
Volkswagen,36084,CC,13999,WVWBP7AN5FE815328,2015,Manual 6-spd,21.0,2.0
Jeep,35731,Patriot,13400,1C4NJPBA1GD802822,2016,,,
GMC,169181,Acadia,6485,1GKEV23D69J129535,2009,,,
Chevrolet,28205,Volt,23600,1G1RD6S53GU112343,2016,Automatic (variable gear ratios),43.0,1.5
Jeep,17639,Wrangler Unlimited,29400,1C4BJWDG7EL187789,2014,,,
Chevrolet,45984,Impala,20600,2G1145S30H9144588,2017,Automatic (S6),22.0,2.5
Chevrolet,45984,Impala,20600,2G1145S30H9144588,2017,Automatic (S6),18.0,3.6
Chevrolet,45984,Impala,20600,2G1145S30H9144588,2017,Automatic (S6),19.0,3.6
Maserati,46040,Ghibli,33755,ZAM57RTA8F1135994,2015,,,
Kia,54075,Optima,14900,5XXGN4A71FG427651,2015,Automatic (S6),20.0,2.0
Kia,54075,Optima,14900,5XXGN4A71FG427651,2015,Automatic (S6),23.0,2.4
Land Rover,46893,Range Rover Sport,43855,SALWR2VF9FA540080,2015,Automatic (S8),14.0,5.0
Land Rover,46893,Range Rover Sport,43855,SALWR2VF9FA540080,2015,Automatic (S8),17.0,3.0
Nissan,55582,Pathfinder,19900,5N1DR2MM5HC690575,2017,,,
Nissan,28473,Versa,13100,3N1CN7APXHK439927,2017,Automatic (variable gear ratios),31.0,1.6
Nissan,28473,Versa,13100,3N1CN7APXHK439927,2017,Manual 5-spd,27.0,1.6
Nissan,28473,Versa,13100,3N1CN7APXHK439927,2017,Automatic 4-spd,26.0,1.6
Honda,10100,Accord,21035,1HGCV1F17JA061203,2018,Manual 6-spd,26.0,1.5
Honda,10100,Accord,21035,1HGCV1F17JA061203,2018,Automatic (variable gear ratios),30.0,1.5
Honda,10100,Accord,21035,1HGCV1F17JA061203,2018,Automatic (AV-S7),29.0,1.5
Honda,10100,Accord,21035,1HGCV1F17JA061203,2018,Manual 6-spd,22.0,2.0
Honda,10100,Accord,21035,1HGCV1F17JA061203,2018,Automatic (S10),23.0,2.0
Volkswagen,49670,Jetta,12500,3VWPL7AJ9EM601737,2014,Automatic (AM-S6),29.0,2.0
Volkswagen,49670,Jetta,12500,3VWPL7AJ9EM601737,2014,Manual 6-spd,29.0,2.0
Volkswagen,49670,Jetta,12500,3VWPL7AJ9EM601737,2014,Manual 5-spd,26.0,1.8
Volkswagen,49670,Jetta,12500,3VWPL7AJ9EM601737,2014,Automatic (S6),25.0,1.8
Volkswagen,49670,Jetta,12500,3VWPL7AJ9EM601737,2014,Automatic (AM-S6),24.0,2.0
Volkswagen,49670,Jetta,12500,3VWPL7AJ9EM601737,2014,Manual 6-spd,23.0,2.0
Volkswagen,49670,Jetta,12500,3VWPL7AJ9EM601737,2014,Automatic (S6),23.0,2.0
Volkswagen,49670,Jetta,12500,3VWPL7AJ9EM601737,2014,Manual 5-spd,24.0,2.0
Ram,40224,Pickup 1500,18500,3C6JR6DT3GG255627,2016,,,
Mercedes-Benz,32453,C-Class,19999,55SWF4KB6FU081173,2015,,,
Ford,28281,F-150,36625,1FTEW1CF3GKD29042,2016,,,
Nissan,40202,Rogue,17100,KNMAT2MV0HP580480,2017,,,
Nissan,42323,Rogue,17580,5N1AT2MT0HC818927,2017,,,
Nissan,34919,Rogue,16700,KNMAT2MV2FP586746,2015,,,
Lexus,35306,IS 200t,23400,JTHBA1D26G5008994,2016,Automatic (S8),22.0,2.0
Toyota,19066,Highlander,25700,5TDZARFH2GS022739,2016,,,
BMW,36569,4 Series,19999,WBA3N7C56FK223166,2015,,,
BMW,28895,X6,35999,5UXKU2C54F0N75869,2015,,,
Nissan,43071,Altima,12999,1N4AL3AP4FN404574,2015,Automatic (variable gear ratios),27.0,2.5
Nissan,43071,Altima,12999,1N4AL3AP4FN404574,2015,Automatic (AV-S7),22.0,3.5
Jeep,22699,Renegade,19500,ZACCJBCT1GPD76450,2016,,,
Volkswagen,20169,Tiguan,17500,WVGAV7AX9HK001301,2017,Automatic (S6),20.0,2.0
Honda,12147,Accord,25095,1HGCR2F9XHA007937,2017,Manual 6-spd,18.0,3.5
Honda,12147,Accord,25095,1HGCR2F9XHA007937,2017,Automatic 6-spd,21.0,3.5
Honda,12147,Accord,25095,1HGCR2F9XHA007937,2017,Automatic (S6),21.0,3.5
Honda,12147,Accord,25095,1HGCR2F9XHA007937,2017,Manual 6-spd,23.0,2.4
Honda,12147,Accord,25095,1HGCR2F9XHA007937,2017,Automatic (variable gear ratios),27.0,2.4
Honda,12147,Accord,25095,1HGCR2F9XHA007937,2017,Automatic (AV-S7),26.0,2.4
Chrysler,31236,300,18999,2C3CCABGXFH829459,2015,Automatic 8-spd,19.0,3.6
Chrysler,31236,300,18999,2C3CCABGXFH829459,2015,Automatic 8-spd,16.0,5.7
Chrysler,31236,300,18999,2C3CCABGXFH829459,2015,Automatic 8-spd,19.0,3.6
Kia,39973,Forte,12000,KNAFK4A66G5618559,2016,Manual 6-spd,25.0,1.8
Kia,39973,Forte,12000,KNAFK4A66G5618559,2016,Automatic (S6),24.0,2.0
Kia,39973,Forte,12000,KNAFK4A66G5618559,2016,Automatic (S6),26.0,1.8
Cadillac,28406,Escalade,46999,1GYS4MKJ1FR536853,2015,,,
Volkswagen,18528,Beetle,15200,3VW5L7AT0DM807178,2013,Manual 6-spd,27.0,2.0
Volkswagen,18528,Beetle,15200,3VW5L7AT0DM807178,2013,Manual 6-spd,21.0,2.0
Volkswagen,18528,Beetle,15200,3VW5L7AT0DM807178,2013,Automatic (AM-S6),28.0,2.0
Volkswagen,18528,Beetle,15200,3VW5L7AT0DM807178,2013,Automatic (S6),22.0,2.5
Volkswagen,18528,Beetle,15200,3VW5L7AT0DM807178,2013,Automatic (AM-S6),22.0,2.0
Volkswagen,18528,Beetle,15200,3VW5L7AT0DM807178,2013,Manual 5-spd,22.0,2.5
Lincoln,26331,MKZ,26100,3LN6L5D99HR623941,2017,,,
Nissan,33321,Altima,16100,1N4AL3APXHC293012,2017,Automatic (variable gear ratios),27.0,2.5
Nissan,33321,Altima,16100,1N4AL3APXHC293012,2017,Automatic (AV-S7),22.0,3.5
Porsche,22879,911,66699,WP0AA2A95GS106274,2016,,,
Ford,8852,Fusion,18200,3FA6P0H75JR104207,2018,,,
Audi,31081,A4,27500,WAUANAF45HN020133,2017,Automatic (AM-S7),25.0,2.0
Mercedes-Benz,32045,C-Class,19499,55SWF4KB6FU047573,2015,,,
Buick,48137,Enclave,26500,5GAKRCKD5FJ376312,2015,,,
Lexus,26135,ES 350,18999,JTHBK1GG7F2201725,2015,Automatic (S6),21.0,3.5
Jeep,43833,Cherokee,18500,1C4PJLDB0FW738153,2015,,,
Ford,34502,Focus,12700,1FADP3K21HL286552,2017,,,
Hyundai,35400,Sonata,18300,5NPE34AB3FH249778,2015,Automatic (S6),24.0,2.4
Hyundai,35400,Sonata,18300,5NPE34AB3FH249778,2015,Automatic (S6),22.0,2.0
Hyundai,35400,Sonata,18300,5NPE34AB3FH249778,2015,Automatic (AM7),28.0,1.6
Subaru,38282,Outback,19799,4S4BSACC2H3318092,2017,,,
Lexus,16095,ES 350,29400,JTHBK1GG8G2219300,2016,Automatic (S6),21.0,3.5
Nissan,44632,Altima,15300,1N4AL3AP6HC236189,2017,Automatic (variable gear ratios),27.0,2.5
Nissan,44632,Altima,15300,1N4AL3AP6HC236189,2017,Automatic (AV-S7),22.0,3.5
Nissan,40212,Sentra,11400,3N1AB7AP8FY278729,2015,Manual 6-spd,27.0,1.8
Nissan,40212,Sentra,11400,3N1AB7AP8FY278729,2015,Automatic (variable gear ratios),29.0,1.8
Nissan,2538,Titan,23000,1N6AA1R77HN534874,2017,,,
Nissan,49127,Pathfinder,20900,5N1AR2MN5FC702197,2015,,,
Ford,58945,Fusion Energi,15100,3FA6P0SU6GR144898,2016,,,
Hyundai,32828,Elantra,12300,5NPDH4AE8GH744468,2016,Automatic (S6),28.0,1.8
Hyundai,32828,Elantra,12300,5NPDH4AE8GH744468,2016,Manual 6-spd,27.0,1.8
Hyundai,32828,Elantra,12300,5NPDH4AE8GH744468,2016,Automatic (S6),24.0,2.0
Hyundai,32828,Elantra,12300,5NPDH4AE8GH744468,2016,Manual 6-spd,24.0,2.0
Chevrolet,55187,Sonic,8000,1G1JA5SH4E4230926,2014,Automatic (S6),24.0,1.8
Chevrolet,55187,Sonic,8000,1G1JA5SH4E4230926,2014,Manual 5-spd,26.0,1.8
Chevrolet,55187,Sonic,8000,1G1JA5SH4E4230926,2014,Manual 6-spd,28.0,1.4
Chevrolet,55187,Sonic,8000,1G1JA5SH4E4230926,2014,Automatic (S6),27.0,1.4
Lexus,50656,NX 200t,26495,JTJBARBZ2F2027457,2015,Automatic (S6),22.0,2.0
Nissan,47296,Altima,15900,1N4AL3AP5HC192508,2017,Automatic (variable gear ratios),27.0,2.5
Nissan,47296,Altima,15900,1N4AL3AP5HC192508,2017,Automatic (AV-S7),22.0,3.5
Honda,21496,Civic,16900,19XFC2F51GE227117,2016,,,
Lexus,30086,ES 350,18999,JTHBK1GG6F2170838,2015,Automatic (S6),21.0,3.5
Nissan,22013,Rogue,18500,KNMAT2MV9GP635541,2016,,,
Nissan,33274,Altima,15400,1N4AL3AP4GC120696,2016,Automatic (variable gear ratios),27.0,2.5
Nissan,33274,Altima,15400,1N4AL3AP4GC120696,2016,Automatic (AV-S7),22.0,3.5
Ford,48191,Fusion,14200,3FA6P0H71HR265938,2017,,,
Kia,45674,Sportage,14555,KNDPM3AC6H7229010,2017,,,
Chevrolet,22191,Equinox,22800,2GNAXMEV2J6299566,2018,,,
Cadillac,67904,ATS,19700,1G6AJ5SX7F0121449,2015,Automatic (S6),18.0,3.6
Cadillac,67904,ATS,19700,1G6AJ5SX7F0121449,2015,Manual 6-spd,19.0,2.0
Cadillac,67904,ATS,19700,1G6AJ5SX7F0121449,2015,Automatic (S6),21.0,2.0
Cadillac,67904,ATS,19700,1G6AJ5SX7F0121449,2015,Automatic (S6),21.0,2.5
Hyundai,28952,Tucson,17200,KM8J23A45HU323588,2017,,,
Lexus,44453,GS 350,31800,JTHBZ1BL2GA002458,2016,Automatic (S8),20.0,3.5
Infiniti,35864,Q50,16999,JN1BV7AP2FM341824,2015,Automatic (S7),20.0,3.7
Nissan,34471,JUKE,16700,JN8AF5MV4GT650744,2016,,,
Acura,45915,TLX,21100,19UUB2F33GA000704,2016,,,
Chevrolet,35442,Traverse,20200,1GNKRFKD4GJ166163,2016,,,
Ford,44355,Flex,21980,2FMGK5D86HBA03013,2017,,,
Chrysler,51941,300,17295,2C3CCAEG4HH596581,2017,Automatic 8-spd,19.0,3.6
Chrysler,51941,300,17295,2C3CCAEG4HH596581,2017,Automatic 8-spd,16.0,5.7
Chrysler,51941,300,17295,2C3CCAEG4HH596581,2017,Automatic 8-spd,19.0,3.6
Ford,24345,Fiesta,16500,3FADP4GX3GM106429,2016,,,
Mercedes-Benz,19685,CLA,22400,WDDSJ4GBXFN195868,2015,,,
Nissan,42755,Maxima,20300,1N4AA6AP5HC428999,2017,Automatic (AV-S7),21.0,3.5
Dodge,52026,Grand Caravan,16300,2C4RDGEG2HR765237,2017,Automatic 6-spd,17.0,3.6
Dodge,52026,Grand Caravan,16300,2C4RDGEG2HR765237,2017,Automatic 6-spd,17.0,3.6
Lincoln,37947,MKC,18999,5LMCJ1A9XFUJ21951,2015,,,
Chevrolet,33279,Malibu,17500,1G1ZE5ST0GF353271,2016,Automatic (S8),22.0,2.0
Chevrolet,33279,Malibu,17500,1G1ZE5ST0GF353271,2016,Automatic 6-spd,27.0,1.5
Ford,43368,Focus,12300,1FADP3K29HL246543,2017,,,
Cadillac,2045,ATS,22100,1G6AA5RX2F0108209,2015,Automatic (S6),18.0,3.6
Cadillac,2045,ATS,22100,1G6AA5RX2F0108209,2015,Manual 6-spd,19.0,2.0
Cadillac,2045,ATS,22100,1G6AA5RX2F0108209,2015,Automatic (S6),21.0,2.0
Cadillac,2045,ATS,22100,1G6AA5RX2F0108209,2015,Automatic (S6),21.0,2.5
Chevrolet,44885,Camaro,21400,1G1FB3DS0H0168310,2017,Automatic (S8),19.0,3.6
Chevrolet,44885,Camaro,21400,1G1FB3DS0H0168310,2017,Manual 6-spd,16.0,6.2
Chevrolet,44885,Camaro,21400,1G1FB3DS0H0168310,2017,Manual 6-spd,20.0,2.0
Chevrolet,44885,Camaro,21400,1G1FB3DS0H0168310,2017,Automatic (S8),22.0,2.0
Chevrolet,44885,Camaro,21400,1G1FB3DS0H0168310,2017,Manual 6-spd,16.0,3.6
Chevrolet,44885,Camaro,21400,1G1FB3DS0H0168310,2017,Automatic (S8),17.0,6.2
Chevrolet,44885,Camaro,21400,1G1FB3DS0H0168310,2017,Manual 6-spd,14.0,6.2
Chevrolet,44885,Camaro,21400,1G1FB3DS0H0168310,2017,Automatic (S10),12.0,6.2
Ford,40727,Explorer,19999,1FM5K7D88FGB29690,2015,,,
BMW,37809,X5 M,57099,5YMKT6C53F0C89405,2015,Automatic (S8),14.0,4.4
Honda,23419,Civic,12600,19XFB2F51CE379976,2012,Automatic 5-spd,28.0,1.8
Honda,23419,Civic,12600,19XFB2F51CE379976,2012,Manual 5-spd,28.0,1.8
Honda,23419,Civic,12600,19XFB2F51CE379976,2012,Manual 6-spd,22.0,2.4
Nissan,35475,Titan,27080,1N6AA1EJ3HN535490,2017,,,
BMW,26155,3 Series,20800,WBA8A9C52GK616628,2016,,,
Hyundai,48189,Accent,11200,KMHCT4AE8HU270731,2017,Automatic (S6),26.0,1.6
Hyundai,48189,Accent,11200,KMHCT4AE8HU270731,2017,Manual 6-spd,27.0,1.6
Lexus,35330,ES 350,23499,58ABK1GG4GU003213,2016,Automatic (S6),21.0,3.5
Chrysler,27375,200,15500,1C3CCCBB0GN120855,2016,Automatic 9-spd,23.0,2.4
Chrysler,27375,200,15500,1C3CCCBB0GN120855,2016,Automatic 9-spd,23.0,2.4
Chrysler,27375,200,15500,1C3CCCBB0GN120855,2016,Automatic 9-spd,19.0,3.6
Volkswagen,52582,Jetta,11800,3VWPL7AJ8DM675228,2013,Automatic (AM-S6),24.0,2.0
Volkswagen,52582,Jetta,11800,3VWPL7AJ8DM675228,2013,Manual 6-spd,22.0,2.0
Volkswagen,52582,Jetta,11800,3VWPL7AJ8DM675228,2013,Automatic (AM-S6),29.0,2.0
Volkswagen,52582,Jetta,11800,3VWPL7AJ8DM675228,2013,Manual 6-spd,29.0,2.0
Volkswagen,52582,Jetta,11800,3VWPL7AJ8DM675228,2013,Automatic (S6),23.0,2.0
Volkswagen,52582,Jetta,11800,3VWPL7AJ8DM675228,2013,Manual 5-spd,24.0,2.0
Volkswagen,52582,Jetta,11800,3VWPL7AJ8DM675228,2013,Automatic (S6),24.0,2.5
Volkswagen,52582,Jetta,11800,3VWPL7AJ8DM675228,2013,Manual 5-spd,23.0,2.5
Nissan,45347,Rogue,14499,JN8AT2MT7GW002884,2016,,,
Nissan,17225,Sentra,14400,3N1AB7AP7FY351850,2015,Manual 6-spd,27.0,1.8
Nissan,17225,Sentra,14400,3N1AB7AP7FY351850,2015,Automatic (variable gear ratios),29.0,1.8
FIAT,30072,500e,13700,3C3CFFGE1GT144495,2016,Automatic (A1),121.0,
Kia,22542,Sorento,17800,5XYPGDA36GG033101,2016,,,
Jeep,40953,Grand Cherokee,27500,1C4RJFBG4HC946503,2017,,,
Nissan,46306,Altima,17400,1N4BL3AP7HC193938,2017,Automatic (variable gear ratios),27.0,2.5
Nissan,46306,Altima,17400,1N4BL3AP7HC193938,2017,Automatic (AV-S7),22.0,3.5
Kia,19121,Optima Hybrid,16100,KNAGM4AD6G5099798,2016,Automatic (AM6),35.0,2.4
Chevrolet,34830,Express Passenger,22599,1GAZGPFG9H1202785,2017,,,
Volkswagen,50367,Jetta,11100,3VWPL7AJ8DM634050,2013,Automatic (AM-S6),24.0,2.0
Volkswagen,50367,Jetta,11100,3VWPL7AJ8DM634050,2013,Manual 6-spd,22.0,2.0
Volkswagen,50367,Jetta,11100,3VWPL7AJ8DM634050,2013,Automatic (AM-S6),29.0,2.0
Volkswagen,50367,Jetta,11100,3VWPL7AJ8DM634050,2013,Manual 6-spd,29.0,2.0
Volkswagen,50367,Jetta,11100,3VWPL7AJ8DM634050,2013,Automatic (S6),23.0,2.0
Volkswagen,50367,Jetta,11100,3VWPL7AJ8DM634050,2013,Manual 5-spd,24.0,2.0
Volkswagen,50367,Jetta,11100,3VWPL7AJ8DM634050,2013,Automatic (S6),24.0,2.5
Volkswagen,50367,Jetta,11100,3VWPL7AJ8DM634050,2013,Manual 5-spd,23.0,2.5
Toyota,34892,Camry,14680,4T4BF1FK6GR519919,2016,Automatic (S6),25.0,2.5
Toyota,34892,Camry,14680,4T4BF1FK6GR519919,2016,Automatic (S6),21.0,3.5
Chevrolet,22639,Silverado 1500,30900,3GCPCREC8JG152330,2018,,,
Ford,35703,Explorer,25430,1FM5K8D89GGB32332,2016,,,
Infiniti,25060,QX60,27300,5N1AL0MM7FC554356,2015,,,
Dodge,54803,Grand Caravan,16100,2C4RDGEG1HR671835,2017,Automatic 6-spd,17.0,3.6
Dodge,54803,Grand Caravan,16100,2C4RDGEG1HR671835,2017,Automatic 6-spd,17.0,3.6
Nissan,11261,Sentra,15800,3N1AB7AP9FY296642,2015,Manual 6-spd,27.0,1.8
Nissan,11261,Sentra,15800,3N1AB7AP9FY296642,2015,Automatic (variable gear ratios),29.0,1.8
Ford,21480,Explorer,24530,1FM5K7D86GGD32398,2016,,,
Toyota,32825,RAV4,16900,JTMZFREV3EJ004639,2014,Automatic (S6),23.0,2.5
Volkswagen,42260,Jetta,11800,3VWPL7AJ6DM664941,2013,Automatic (AM-S6),24.0,2.0
Volkswagen,42260,Jetta,11800,3VWPL7AJ6DM664941,2013,Manual 6-spd,22.0,2.0
Volkswagen,42260,Jetta,11800,3VWPL7AJ6DM664941,2013,Automatic (AM-S6),29.0,2.0
Volkswagen,42260,Jetta,11800,3VWPL7AJ6DM664941,2013,Manual 6-spd,29.0,2.0
Volkswagen,42260,Jetta,11800,3VWPL7AJ6DM664941,2013,Automatic (S6),23.0,2.0
Volkswagen,42260,Jetta,11800,3VWPL7AJ6DM664941,2013,Manual 5-spd,24.0,2.0
Volkswagen,42260,Jetta,11800,3VWPL7AJ6DM664941,2013,Automatic (S6),24.0,2.5
Volkswagen,42260,Jetta,11800,3VWPL7AJ6DM664941,2013,Manual 5-spd,23.0,2.5
Volkswagen,55144,Jetta,11300,3VWPL7AJ6CM681513,2012,Automatic (S6),24.0,2.0
Volkswagen,55144,Jetta,11300,3VWPL7AJ6CM681513,2012,Manual 6-spd,22.0,2.0
Volkswagen,55144,Jetta,11300,3VWPL7AJ6CM681513,2012,Automatic (S6),24.0,2.5
Volkswagen,55144,Jetta,11300,3VWPL7AJ6CM681513,2012,Manual 5-spd,23.0,2.5
Volkswagen,55144,Jetta,11300,3VWPL7AJ6CM681513,2012,Automatic (S6),29.0,2.0
Volkswagen,55144,Jetta,11300,3VWPL7AJ6CM681513,2012,Manual 6-spd,29.0,2.0
Volkswagen,55144,Jetta,11300,3VWPL7AJ6CM681513,2012,Automatic (S6),23.0,2.0
